🕘️更新时间,#genre#
CCTV第一剧场,http://118.79.7.85:7000/rtp/226.0.2.221:9680
CCTV第一剧场,http://ott.mobaibox.com/PLTV/3/224/3221228659/index.m3u8
CCTV第一剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226124/1/index.m3u8?fmt=ts2hls
CCTV第一剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225702/1/index.m3u8?fmt=ts2hls
CCTV第一剧场,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077f5ca035/1.m3u8?m3u8_level=2
CCTV第一剧场,http://php.jdshipin.com/TVOD/iptv.php?id=dyjc
CCTV第一剧场,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
CCTV第一剧场,http://www.xiaomo520.cn:4020/udp/239.252.219.86:5140
CCTV第一剧场,https://stream1.freetv.fun/cctvdi-yi-ju-chang-28.m3u8
CCTV第一剧场,https://stream1.freetv.fun/cctvdi-yi-ju-chang-7.m3u8
CCTV第一剧场,http://2099.tv12.xyz/489_1764073959999.m3u8
CCTV风云剧场,http://118.79.7.85:7000/rtp/226.0.2.227:9728
CCTV风云剧场,http://ott.mobaibox.com/PLTV/3/224/3221228662/index.m3u8
CCTV风云剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226107/1/index.m3u8?fmt=ts2hls
CCTV风云剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225700/1/index.m3u8?fmt=ts2hls
CCTV风云剧场,http://php.jdshipin.com/TVOD/iptv.php?id=fyjc
CCTV风云剧场,http://www.xiaomo520.cn:4020/udp/239.252.219.89:5140
CCTV风云剧场,http://2099.tv12.xyz/494_1764073959999.m3u8
CCTV风云剧场,http://2099.tv12.xyz/494_1764087696401.m3u8
CCTV风云剧场,http://2099.tv12.xyz/494_1764130928051.m3u8
CCTV风云剧场,http://2099.tv12.xyz/494_1764160385192.m3u8
CCTV风云剧场,http://2099.tv12.xyz/494_1764174025710.m3u8
CCTV怀旧剧场,http://180.158.121.112:9998/rtp/233.18.204.182:5140
CCTV怀旧剧场,http://118.79.7.85:7000/rtp/226.0.2.224:9704
CCTV怀旧剧场,http://ott.mobaibox.com/PLTV/3/224/3221228671/index.m3u8
CCTV怀旧剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226097/1/index.m3u8?fmt=ts2hls
CCTV怀旧剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225765/1/index.m3u8?fmt=ts2hls
CCTV怀旧剧场,http://php.jdshipin.com/TVOD/iptv.php?id=hjjc
CCTV怀旧剧场,http://www.xiaomo520.cn:4020/udp/239.252.219.90:5140
CCTV怀旧剧场,http://2099.tv12.xyz/497_1764073959999.m3u8
CCTV怀旧剧场,http://2099.tv12.xyz/497_1764087696401.m3u8
CCTV怀旧剧场,http://2099.tv12.xyz/497_1764130928051.m3u8
CCTV怀旧剧场,http://2099.tv12.xyz/497_1764160385192.m3u8
CCTV怀旧剧场,http://2099.tv12.xyz/497_1764174025710.m3u8
CCTV风云足球,http://nas.lyfkai.cn:19999/rtp/239.69.1.81:10126
CCTV风云足球,http://118.79.7.85:7000/rtp/226.0.2.225:9712
CCTV风云足球,http://ott.mobaibox.com/PLTV/3/224/3221228668/index.m3u8
CCTV风云足球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226153/1/index.m3u8?fmt=ts2hls
CCTV风云足球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225734/1/index.m3u8?fmt=ts2hls
CCTV风云足球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077160c04a/1.m3u8?m3u8_level=2
CCTV风云足球,http://php.jdshipin.com/TVOD/iptv.php?id=fyzq
CCTV风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
CCTV风云足球,http://www.xiaomo520.cn:4020/udp/239.252.219.96:5140
CCTV风云足球,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
CCTV风云足球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
CCTV风云足球,https://live.goodiptv.club/api/yqgd.php?id=fyzq
CCTV兵器科技,http://118.79.7.85:7000/rtp/226.0.2.223:9696
CCTV兵器科技,http://223.214.251.5:8008/rtp/238.1.79.56:4584
CCTV兵器科技,http://ott.mobaibox.com/PLTV/3/224/3221228686/index.m3u8
CCTV兵器科技,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226111/1/index.m3u8?fmt=ts2hls
CCTV兵器科技,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225676/1/index.m3u8?fmt=ts2hls
CCTV兵器科技,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077907bdcd/1.m3u8?m3u8_level=2
CCTV兵器科技,http://php.jdshipin.com/TVOD/iptv.php?id=bqkj
CCTV兵器科技,http://www.xiaomo520.cn:4020/udp/239.252.219.98:5140
CCTV兵器科技,http://2099.tv12.xyz/487_1764073959999.m3u8
CCTV兵器科技,http://2099.tv12.xyz/487_1764087696401.m3u8
CCTV兵器科技,http://2099.tv12.xyz/487_1764130928051.m3u8
CCTV兵器科技,http://2099.tv12.xyz/487_1764160385192.m3u8
CCTV世界地理,http://180.158.121.112:9998/rtp/233.18.204.179:5140
CCTV世界地理,http://223.214.251.5:8008/rtp/238.1.79.60:4616
CCTV世界地理,http://nas.lyfkai.cn:19999/rtp/239.69.1.91:10186
CCTV世界地理,http://118.79.7.85:7000/rtp/226.0.2.222:9688
CCTV世界地理,http://171.124.100.84:8084/rtp/226.0.2.222:9688
CCTV世界地理,http://ott.mobaibox.com/PLTV/3/224/3221228680/index.m3u8
CCTV世界地理,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226071/1/index.m3u8?fmt=ts2hls
CCTV世界地理,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225733/1/index.m3u8?fmt=ts2hls
CCTV世界地理,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077a61f4f3/1.m3u8?m3u8_level=2
CCTV世界地理,http://php.jdshipin.com/TVOD/iptv.php?id=sjdl
CCTV世界地理,http://www.xiaomo520.cn:4020/udp/239.252.219.93:5140
CCTV世界地理,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
CCTV世界地理,https://hls-gateway.vpstv.net/streams/708852.m3u8
CCTV世界地理,http://iptv.666230.xyz/iptv/jsyd.php/G_SHIJIEDL-CQ
CCTV世界地理,http://2099.tv12.xyz/509_1764073959999.m3u8
CCTV女性时尚,http://204.12.221.218:8181/3m1080p/nxss.m3u8
CCTV女性时尚,http://223.214.251.5:8008/rtp/238.1.79.55:4576
CCTV女性时尚,http://118.79.7.85:7000/rtp/226.0.2.226:9720
CCTV女性时尚,http://171.124.100.84:8084/rtp/226.0.2.226:9720
CCTV女性时尚,http://ott.mobaibox.com/PLTV/3/224/3221228674/index.m3u8
CCTV女性时尚,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226104/1/index.m3u8?fmt=ts2hls
CCTV女性时尚,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225699/1/index.m3u8?fmt=ts2hls
CCTV女性时尚,http://php.jdshipin.com/TVOD/iptv.php?id=nxss
CCTV女性时尚,http://2099.tv12.xyz/503_1764073959999.m3u8
CCTV女性时尚,http://2099.tv12.xyz/503_1764087696401.m3u8
CCTV女性时尚,http://2099.tv12.xyz/503_1764130928051.m3u8
CCTV女性时尚,http://2099.tv12.xyz/503_1764160385192.m3u8
CCTV女性时尚,http://2099.tv12.xyz/503_1764174025710.m3u8
CCTV女性时尚,http://2099.tv12.xyz/503_1764217198745.m3u8
CCTV风云音乐,http://180.158.121.112:9998/rtp/233.18.204.185:5140
CCTV风云音乐,http://118.79.7.85:7000/rtp/226.0.2.220:9672
CCTV风云音乐,http://ott.mobaibox.com/PLTV/3/224/3221228665/index.m3u8
CCTV风云音乐,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226083/1/index.m3u8?fmt=ts2hls
CCTV风云音乐,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225698/1/index.m3u8?fmt=ts2hls
CCTV风云音乐,http://php.jdshipin.com/TVOD/iptv.php?id=fyyy
CCTV风云音乐,http://www.xiaomo520.cn:4020/udp/239.252.219.87:5140
CCTV风云音乐,http://2099.tv12.xyz/495_1764073959999.m3u8
CCTV风云音乐,http://2099.tv12.xyz/495_1764087696401.m3u8
CCTV风云音乐,http://2099.tv12.xyz/495_1764130928051.m3u8
CCTV风云音乐,http://2099.tv12.xyz/495_1764160385192.m3u8
CCTV风云音乐,http://2099.tv12.xyz/495_1764174025710.m3u8
央视台球,http://ott.mobaibox.com/PLTV/3/224/3221228683/index.m3u8
央视台球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226156/1/index.m3u8?fmt=ts2hls
央视台球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226117/1/index.m3u8?fmt=ts2hls
央视台球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380775932cff/1.m3u8?m3u8_level=2
央视台球,http://php.jdshipin.com/TVOD/iptv.php?id=ystq
央视台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
央视台球,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8
央视台球,http://www.xiaomo520.cn:4020/udp/239.252.219.80:5140
央视台球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
央视台球,https://hls-gateway.vpstv.net/streams/708855.m3u8
电视指南,http://ott.mobaibox.com/PLTV/3/224/3221228689/index.m3u8
电视指南,http://php.jdshipin.com/TVOD/iptv.php?id=dszn
电视指南,http://2099.tv12.xyz/490_1764073959999.m3u8
电视指南,http://2099.tv12.xyz/490_1764087696401.m3u8
电视指南,http://2099.tv12.xyz/490_1764130928051.m3u8
电视指南,http://2099.tv12.xyz/490_1764160385192.m3u8
电视指南,http://2099.tv12.xyz/490_1764174025710.m3u8
电视指南,http://2099.tv12.xyz/490_1764217198745.m3u8
电视指南,http://2099.tv12.xyz/490_1764246761698.m3u8
电视指南,http://www.andy-nas.top:8623/rtp/239.76.254.61:9000
风云足球,http://ott.mobaibox.com/PLTV/3/224/3221228668/index.m3u8
风云足球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226153/1/index.m3u8?fmt=ts2hls
风云足球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225734/1/index.m3u8?fmt=ts2hls
风云足球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077160c04a/1.m3u8?m3u8_level=2
风云足球,http://php.jdshipin.com/TVOD/iptv.php?id=fyzq
风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
风云足球,http://www.xiaomo520.cn:4020/udp/239.252.219.96:5140
风云足球,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
风云足球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
风云足球,https://live.goodiptv.club/api/yqgd.php?id=fyzq
女性时尚,http://ott.mobaibox.com/PLTV/3/224/3221228674/index.m3u8
女性时尚,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226104/1/index.m3u8?fmt=ts2hls
女性时尚,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225699/1/index.m3u8?fmt=ts2hls
女性时尚,http://php.jdshipin.com/TVOD/iptv.php?id=nxss
女性时尚,http://2099.tv12.xyz/503_1764073959999.m3u8
女性时尚,http://2099.tv12.xyz/503_1764087696401.m3u8
女性时尚,http://2099.tv12.xyz/503_1764130928051.m3u8
女性时尚,http://2099.tv12.xyz/503_1764160385192.m3u8
女性时尚,http://2099.tv12.xyz/503_1764174025710.m3u8
女性时尚,http://2099.tv12.xyz/503_1764217198745.m3u8
卫生健康,http://php.jdshipin.com/TVOD/iptv.php?id=wsjk
卫生健康,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227516/index.m3u8
第一剧场,http://ott.mobaibox.com/PLTV/3/224/3221228659/index.m3u8
第一剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226124/1/index.m3u8?fmt=ts2hls
第一剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225702/1/index.m3u8?fmt=ts2hls
第一剧场,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077f5ca035/1.m3u8?m3u8_level=2
第一剧场,http://php.jdshipin.com/TVOD/iptv.php?id=dyjc
第一剧场,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
第一剧场,http://www.xiaomo520.cn:4020/udp/239.252.219.86:5140
第一剧场,https://stream1.freetv.fun/cctvdi-yi-ju-chang-28.m3u8
第一剧场,https://stream1.freetv.fun/cctvdi-yi-ju-chang-7.m3u8
第一剧场,http://2099.tv12.xyz/489_1764073959999.m3u8
风云剧场,http://ott.mobaibox.com/PLTV/3/224/3221228662/index.m3u8
风云剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226107/1/index.m3u8?fmt=ts2hls
风云剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225700/1/index.m3u8?fmt=ts2hls
风云剧场,http://php.jdshipin.com/TVOD/iptv.php?id=fyjc
风云剧场,http://www.xiaomo520.cn:4020/udp/239.252.219.89:5140
风云剧场,http://2099.tv12.xyz/494_1764073959999.m3u8
风云剧场,http://2099.tv12.xyz/494_1764087696401.m3u8
风云剧场,http://2099.tv12.xyz/494_1764130928051.m3u8
风云剧场,http://2099.tv12.xyz/494_1764160385192.m3u8
风云剧场,http://2099.tv12.xyz/494_1764174025710.m3u8
风云音乐,http://ott.mobaibox.com/PLTV/3/224/3221228665/index.m3u8
风云音乐,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226083/1/index.m3u8?fmt=ts2hls
风云音乐,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225698/1/index.m3u8?fmt=ts2hls
风云音乐,http://php.jdshipin.com/TVOD/iptv.php?id=fyyy
风云音乐,http://www.xiaomo520.cn:4020/udp/239.252.219.87:5140
风云音乐,http://2099.tv12.xyz/495_1764073959999.m3u8
风云音乐,http://2099.tv12.xyz/495_1764087696401.m3u8
风云音乐,http://2099.tv12.xyz/495_1764130928051.m3u8
风云音乐,http://2099.tv12.xyz/495_1764160385192.m3u8
风云音乐,http://2099.tv12.xyz/495_1764174025710.m3u8
怀旧剧场,http://ott.mobaibox.com/PLTV/3/224/3221228671/index.m3u8
怀旧剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226097/1/index.m3u8?fmt=ts2hls
怀旧剧场,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225765/1/index.m3u8?fmt=ts2hls
怀旧剧场,http://php.jdshipin.com/TVOD/iptv.php?id=hjjc
怀旧剧场,http://www.xiaomo520.cn:4020/udp/239.252.219.90:5140
怀旧剧场,http://2099.tv12.xyz/497_1764073959999.m3u8
怀旧剧场,http://2099.tv12.xyz/497_1764087696401.m3u8
怀旧剧场,http://2099.tv12.xyz/497_1764130928051.m3u8
怀旧剧场,http://2099.tv12.xyz/497_1764160385192.m3u8
怀旧剧场,http://2099.tv12.xyz/497_1764174025710.m3u8
高尔夫网球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226114/1/index.m3u8?fmt=ts2hls
高尔夫网球,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225674/1/index.m3u8?fmt=ts2hls
高尔夫网球,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807743b61bb/1.m3u8?m3u8_level=2
高尔夫网球,http://php.jdshipin.com/TVOD/iptv.php?id=gefwq
高尔夫网球,http://www.xiaomo520.cn:4020/udp/239.252.219.95:5140
高尔夫网球,http://2099.tv12.xyz/416_1764073959999.m3u8
高尔夫网球,http://2099.tv12.xyz/416_1764087696401.m3u8
高尔夫网球,http://2099.tv12.xyz/416_1764130928051.m3u8
高尔夫网球,http://2099.tv12.xyz/416_1764160385192.m3u8
高尔夫网球,http://2099.tv12.xyz/416_1764174025710.m3u8
世界地理,http://ott.mobaibox.com/PLTV/3/224/3221228680/index.m3u8
世界地理,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226071/1/index.m3u8?fmt=ts2hls
世界地理,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225733/1/index.m3u8?fmt=ts2hls
世界地理,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077a61f4f3/1.m3u8?m3u8_level=2
世界地理,http://php.jdshipin.com/TVOD/iptv.php?id=sjdl
世界地理,http://www.xiaomo520.cn:4020/udp/239.252.219.93:5140
世界地理,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
世界地理,https://hls-gateway.vpstv.net/streams/708852.m3u8
世界地理,http://iptv.666230.xyz/iptv/jsyd.php/G_SHIJIEDL-CQ
世界地理,http://2099.tv12.xyz/509_1764073959999.m3u8
兵器科技,http://ott.mobaibox.com/PLTV/3/224/3221228686/index.m3u8
兵器科技,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226111/1/index.m3u8?fmt=ts2hls
兵器科技,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225676/1/index.m3u8?fmt=ts2hls
兵器科技,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077907bdcd/1.m3u8?m3u8_level=2
兵器科技,http://php.jdshipin.com/TVOD/iptv.php?id=bqkj
兵器科技,http://www.xiaomo520.cn:4020/udp/239.252.219.98:5140
兵器科技,http://2099.tv12.xyz/487_1764073959999.m3u8
兵器科技,http://2099.tv12.xyz/487_1764087696401.m3u8
兵器科技,http://2099.tv12.xyz/487_1764130928051.m3u8
兵器科技,http://2099.tv12.xyz/487_1764160385192.m3u8
老故事,http://c.123.rr.kg/163189/cwjd
老故事,http://115.171.216.32:4000/rtp/225.1.8.39:8002
老故事,http://f.123.rr.kg/163189/cwjd
老故事,https://migu.pl10000.top/
老故事,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226654/index.m3u8
老故事,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225677/1/index.m3u8?fmt=ts2hls
老故事,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
老故事,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
老故事,http://php.jdshipin.com/yfy.php?id=cwjd
老故事,http://php.jdshipin.com/cqyx.php?id=gushi
老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=202511091600246ac21f5420354066aecfd0b44d62f0ad&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251109160024&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.88&SecurityKey=20251109160024&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=98ec4b8b4cb8ee9e258a4235fb3c7b35&ddCalcu=5938ebe07c4c403bb8fb543c2b48ae8e592e
老故事,http://cdn3.132.us.kg/live/cwjd/stream.m3u8
老故事,http://goo.bkpcp.top/mg/lgs
发现之旅,http://php.jdshipin.com/cqyx.php?id=faxian
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=202511091600241b43fce26eb948ffbd69d05c1fc35674&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251109160024&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.88&SecurityKey=20251109160024&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=185d1c3cab6794ff9989d74ca8f8fb64&ddCalcu=4168eb50fd4810fc83acca4b76d799849f9f
发现之旅,http://goo.bkpcp.top/mg/fxzl
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=20251110020026a34347cde1a34a57aebcff506344da9e&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251110020026&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.90&SecurityKey=20251110020026&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c7221cc915682f587c880e2eb1fc189a&ddCalcu=ac97e821124c10fc1cb9e125e608828fc578
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=20251110000034b065b2a96c9b49d0ba4db4903c2ea56b&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251110000034&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.90&SecurityKey=20251110000034&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c53bcd424732ea4e4214cc6886253e33&ddCalcu=3c35ee313b45c02d64828467c3c24e1a244e
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=20251110040025039911ce9c5b4203b5204d1669acb01a&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251110040025&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.83&SecurityKey=20251110040025&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=08c709c1e977a36463165562832767ea&ddCalcu=a0e8e7c1674700293c812e6957576a133664
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=2025111014003044c7d60bc2754826b1759036eb87f9ca&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251110140030&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.83&SecurityKey=20251110140030&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1d508acec72aba5463616ae5dedfdc15&ddCalcu=511dec51d04f80daecde5ce7a26a1b6a3564
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=20251110120032245fbd6c1f4e4e5b8ace8b67582736f4&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251110120032&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.88&SecurityKey=20251110120032&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=4bea5a96be40c18067e055b9edc1c6ab&ddCalcu=b4abe6e1ca4150cad9e69bbe54500ce17860
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=2025111018003206388a53db914157840f2916d735c335&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251110180032&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.83&SecurityKey=20251110180032&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=bb3127ba23bd1dd52ac94df7120c7880&ddCalcu=0b8be831714c20072b1a72f3db4d91cdad25
发现之旅,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/faxianzhilv/2000/index.m3u8?msisdn=20251110160036e501c502c0944d7ab741150a76aec5bc&mdspid=&spid=699004&netType=0&sid=5500212893&pid=2028597139&timestamp=20251110160036&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878970&ParentNodeID=-99&assertID=5500212893&client_ip=106.13.250.89&SecurityKey=20251110160036&promotionId=&mvid=5100001701&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=dd501c2aa9c79fb10859955f77a9c440&ddCalcu=0d4de451c04910ac727afa595c97995f8b01
中学生,https://migu.pl10000.top/-2
中学生,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225663/1/index.m3u8?fmt=ts2hls
中学生,http://php.jdshipin.com/cqyx.php?id=qicai
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20251109160024693dbe8a763c45338e4a9eb59a287d19&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251109160024&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.88&SecurityKey=20251109160024&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8f20d5fb2362abfe936780ef6e8ad8c2&ddCalcu=28cfe820d08ad085ef6bf2e306827a6b3f9e
中学生,http://goo.bkpcp.top/mg/zxs
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202511100200268484292c967d46c0a605f861f4313a24&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251110020026&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.90&SecurityKey=20251110020026&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=4d9dfbf12ba95e4f4f7e799e9f11f963&ddCalcu=346de991fd81f01bff91e29b9a79e57ef44f
